hex_id,badQualityPercent,meeting,attendee
8544ca23fffffff,0,0|4,0|4
8544cab3fffffff,0,0|15,0|18
8544cabbfffffff,0,0|1,0|1
8544cac3fffffff,0.33,1|3,1|3
8544cad3fffffff,0.17,3|16,3|18
8544ca73fffffff,0,0|2,0|2
85bcca6bfffffff,0.42,8|13,33|78
8544caa3fffffff,0,0|23,0|24
8544cd33fffffff,0,0|6,0|6
8548cd37fffffff,0,0|3,0|3
8544cd43fffffff,0,0|33,0|35
8544cd4bfffffff,0,1|149,1|211
8544cd5bfffffff,0,0|172,0|229
8544cd53fffffff,0,0|6,0|6
8544cd03fffffff,0,0|3,0|3
8544cd0bfffffff,0,0|2,0|2
8544cdb3fffffff,0,0|2,0|2
8544cdcbfffffff,0,0|6,0|7
8544cdc3fffffff,0,0|2,0|2
8544cd73fffffff,0,0|1,0|1
8544cd9bfffffff,0,0|5,0|5
8544cd93fffffff,0,0|1,0|1
8544cdabfffffff,0,0|5,0|5
8544cda3fffffff,0.5,1|2,1|2
8548cda7fffffff,0,0|1,0|1
8544cc33fffffff,0,0|10,0|10
8544cc3bfffffff,0,0|1,0|1
8544cc43fffffff,0.05,1|21,1|21
8544cc53fffffff,0,1|157,1|324
8544cc5bfffffff,0,0|10,0|17
8544cc63fffffff,0,0|3,0|3
8548cc67fffffff,0,0|1,0|1
8548cc0ffffffff,0,0|3,0|3
8544cc03fffffff,0.04,1|23,1|24
8544cc1bfffffff,0,0|3,0|3
8544cc23fffffff,0,0|2,0|2
8544cc2bfffffff,0,0|7,0|7
8544cccbfffffff,0.01,4|437,5|525
8544ccd3fffffff,0.01,2|254,2|292
8544ccdbfffffff,0.01,3|316,3|340
8548cc77fffffff,0,0|5,0|5
8544cc73fffffff,0,0|1,0|1
8544cc9bfffffff,0,0|6,0|8
8544cc93fffffff,0,0|6,0|7
8544ccabfffffff,0,0|14,0|18
8544cca3fffffff,0,0|1,0|1
8548d657fffffff,0,0|1,0|1
8514d643fffffff,0,0|2,0|3
8510d697fffffff,0.08,1|7,1|12
8544d93bfffffff,0,0|4,0|4
8544d95bfffffff,0,0|23,0|23
8544d963fffffff,0,0|2,0|2
8544d96bfffffff,0.02,1|25,1|41
8544d90bfffffff,0,0|2,0|2
8544d903fffffff,0.07,1|14,1|14
8544d923fffffff,0,0|33,0|37
8544d9bbfffffff,0,0|3,0|3
8530d9affffffff,0,0|2,0|2
8544d9c3fffffff,0,0|2,0|2
8544d9dbfffffff,0,0|1,0|1
8544d973fffffff,0,0|8,0|8
8544d983fffffff,0.06,5|71,5|87
8510d9b7fffffff,0,0|4,0|4
8544d98bfffffff,0,0|5,0|5
8544d993fffffff,0,0|27,0|38
8544d99bfffffff,0,0|55,0|71
8528d9c7fffffff,0,0|1,0|1
8510d807fffffff,0,0|2,0|4
8544d833fffffff,0,0|3,0|6
8528d827fffffff,0,0|1,0|2
8548d847fffffff,0,0|2,0|2
8544d84bfffffff,0.01,6|597,6|749
8544d843fffffff,0,0|371,0|443
8544d853fffffff,0.01,1|115,1|150
8544d85bfffffff,0,0|17,0|22
85a8d877fffffff,0,0|1,0|1
8548d867fffffff,0.04,1|13,1|24
8544d863fffffff,0,0|5,0|5
8544d86bfffffff,0.02,6|307,6|359
8544d80bfffffff,0.01,1|65,1|98
8548d817fffffff,0,0|2,0|3
8544d82bfffffff,0,0|2,0|2
8544d8b3fffffff,0,0|29,0|31
8544d8bbfffffff,0,0|5,0|6
8544d8c3fffffff,0,0|2,0|2
8548d8d7fffffff,0,0|1,0|1
8544d87bfffffff,0.01,1|126,1|131
8544d873fffffff,0.01,1|89,1|140
8548d877fffffff,0,0|1,0|1
8548d887fffffff,0.02,3|95,4|229
8544d89bfffffff,0,0|2,0|2
8548d897fffffff,0,0|16,0|16
8548d8affffffff,0,0|2,0|2
8544d8abfffffff,0,0|2,0|3
8544d35bfffffff,0,0|11,0|38
8544d303fffffff,0,0|1,0|1
8528d3a7fffffff,0,0|3,0|3
8528d3affffffff,0,0|1,0|1
8544d3d3fffffff,0,0|1,0|1
858cd33bfffffff,0,0|2,0|4
8544d37bfffffff,0,0|2,0|2
8544d383fffffff,0,0|39,0|62
8544d39bfffffff,0,0|1,0|1
8544d3a3fffffff,0,0|4,0|4
8548d247fffffff,0,0|2,0|4
8528d517fffffff,0.33,1|3,1|3
8544d543fffffff,0,0|58,0|66
8544d55bfffffff,0,0|46,0|46
8544d553fffffff,0,0|2,0|2
8528d557fffffff,0.01,10|497,10|692
8528d56ffffffff,0,0|2,0|2
8544d503fffffff,0,0|13,0|13
8544d51bfffffff,0.05,1|18,1|21
8544d513fffffff,0,0|1,0|1
854cd513fffffff,0,0|1,0|1
8528d547fffffff,0,0|158,0|192
8528d54ffffffff,0,0|398,0|598
8548d527fffffff,0,0|1,0|1
854cd5b3fffffff,0,0|6,0|10
8544d5bbfffffff,0,0|4,0|4
8528d597fffffff,0,0|2,0|2
8544d5b3fffffff,0,0|5,0|5
8544d5c3fffffff,0.01,1|42,1|129
8544d5cbfffffff,0,0|1,0|1
8528d58ffffffff,0,0|1,0|1
8528d587fffffff,0,0|1,0|1
8528d5d7fffffff,0.01,1|44,1|84
8544d573fffffff,0,0|3,0|4
854cd58bfffffff,0,0|4,0|4
8544d59bfffffff,0,0|1,0|2
8544d593fffffff,0,0|10,0|11
8528d5cffffffff,0,0|19,0|20
8528d5c7fffffff,0,0|24,0|26
8544d5a3fffffff,0,0|1,0|1
8528d427fffffff,0,7|594,7|1733
8528d42ffffffff,0,0|13,0|13
854cd44bfffffff,0,0|1,0|1
854cd45bfffffff,0.01,1|31,1|78
8528d457fffffff,0,0|3,0|3
8528d437fffffff,0,0|103,0|119
8528d4a7fffffff,0.01,1|61,1|72
8528d4affffffff,0,0|3,0|3
854cd4dbfffffff,0,0|1,0|2
8528de17fffffff,0.06,1|15,1|16
8544de3bfffffff,0,0|5,0|5
8544de53fffffff,0,0|2,0|2
8544de5bfffffff,0,0|3,0|7
8544de63fffffff,0,0|3,0|3
8544de1bfffffff,0.04,1|16,1|23
8544de13fffffff,0,0|3,0|3
8544de23fffffff,0,0|34,0|34
8544debbfffffff,0,0|1,0|1
8544dedbfffffff,0,0|16,0|18
8528de8ffffffff,0.01,4|214,4|285
8528ded7fffffff,0.01,1|69,1|79
8544de83fffffff,0.01,3|130,3|327
8544de93fffffff,0,0|26,0|34
8544de9bfffffff,0,0|5,0|5
8528dec7fffffff,0,0|27,0|29
8544dea3fffffff,0.14,1|6,1|7
8544e143fffffff,0,0|1,0|2
8544e153fffffff,0,0|7,0|8
8544e15bfffffff,0,0|2,0|2
853ce153fffffff,0.14,10|70,10|72
8544e103fffffff,0,0|10,0|14
8530e157fffffff,0,0|1,0|1
8530e14ffffffff,0,0|1,0|1
8544e12bfffffff,0.5,0|1,1|2
8544e1c3fffffff,0,0|1,0|1
8544e173fffffff,0,0|3,0|3
8530e1d7fffffff,0,0|4,0|4
8544e18bfffffff,0,0|1,0|1
8530e1c7fffffff,0,0|4,0|4
8530e1cffffffff,0,0|6,0|7
8544e1abfffffff,0,0|1,0|1
8544e1a3fffffff,0,0|2,0|3
8530e027fffffff,0.07,1|13,1|14
8530e02ffffffff,0,0|3,0|3
8544e04bfffffff,0.01,1|74,1|115
853ce013fffffff,0,0|1,0|1
8544e05bfffffff,0,0|5,0|6
8544e06bfffffff,0,0|1,0|1
8530e037fffffff,0,0|21,0|22
8530e0affffffff,0,0|20,0|24
8530e0a7fffffff,0.04,1|22,1|27
8544e093fffffff,0,0|1,0|1
8544e0abfffffff,0,0|1,0|1
8544db43fffffff,0,0|61,0|64
8544db4bfffffff,0,0|2,0|2
8544db53fffffff,0,0|2,0|2
8544db5bfffffff,0,0|62,0|83
8544db6bfffffff,0,0|23,0|25
8544db13fffffff,0,0|1,0|1
8544db1bfffffff,0,0|7,0|8
8544dbb3fffffff,0,0|18,0|20
8544dbcbfffffff,0,0|5,0|5
8544dbc3fffffff,0,0|3,0|3
8548dbc7fffffff,0,0|1,0|1
8544dbd3fffffff,0.01,3|224,3|298
8544db7bfffffff,0,0|5,0|6
8544db73fffffff,0,0|11,0|12
8544db8bfffffff,0,0|4,0|4
8544db83fffffff,0,0|51,0|55
8544db9bfffffff,0,0|14,0|15
8544db93fffffff,0,0|19,0|21
8544da3bfffffff,0,0|3,0|3
8544da4bfffffff,0,0|31,0|32
8544da53fffffff,0,0|2,0|2
8544da6bfffffff,0,0|1,0|1
8544da0bfffffff,0,0|3,0|3
8544da03fffffff,0,0|1,0|1
8544da2bfffffff,0,0|4,0|4
8544da23fffffff,0,0|13,0|13
8544dab3fffffff,0.02,9|546,10|625
8544dabbfffffff,0,0|3,0|3
8544dacbfffffff,0,0|4,0|5
8528dad7fffffff,0,0|3,0|3
8544da8bfffffff,0,0|11,0|13
8544da83fffffff,0,0|52,0|53
8544da93fffffff,0,0|7,0|7
8528dacffffffff,0,0|1,0|1
8544daa3fffffff,0,0|25,0|28
8544dd3bfffffff,0,0|8,0|10
8544dd4bfffffff,0,0|34,0|46
8544dd43fffffff,0,0|13,0|15
85bcdd9bfffffff,0.5,1|2,1|2
8544dd53fffffff,0.01,2|198,2|324
8544dd5bfffffff,0,0|7,0|8
8544dd63fffffff,0,0|7,0|7
8544dd6bfffffff,0,0|6,0|7
8558dd0ffffffff,0.24,4|12,4|17
8544dd0bfffffff,0.05,2|41,2|44
8544dd13fffffff,0.01,1|48,1|86
8544dd1bfffffff,0.13,2|32,5|39
8544dd2bfffffff,0,0|1,0|1
8544ddbbfffffff,0.33,1|3,1|3
8544ddb3fffffff,0,0|1,0|1
8544ddcbfffffff,0,0|11,0|11
8544ddd3fffffff,0,0|1,0|1
8544dd7bfffffff,0,0|6,0|7
8544dd9bfffffff,0,0|20,0|25
8544dc3bfffffff,0,0|2,0|2
8544dc33fffffff,0,0|8,0|21
85bcdca3fffffff,0,0|1,0|1
8544dc43fffffff,0,0|18,0|19
8544dc4bfffffff,0.02,2|71,2|84
8544dc5bfffffff,0.01,2|142,2|178
8544dc53fffffff,0,0|2,0|2
8544dc0bfffffff,0,0|17,0|18
8528dc67fffffff,0,0|2,0|2
8544dc13fffffff,0,0|5,0|5
8528dc47fffffff,0,0|2,0|4
8544dc23fffffff,0.07,1|14,1|15
8548dc27fffffff,0,0|9,0|10
8544dc73fffffff,0,0|1,0|1
85bcdc6bfffffff,0,0|1,0|1
8544dcabfffffff,0,0|3,0|4
8544dca3fffffff,0,0|11,0|17
8520e60ffffffff,0,0|1,0|1
8544e67bfffffff,0,0|2,0|2
853ce6cbfffffff,0.25,1|3,1|4
85bce9abfffffff,0.18,6|27,7|38
8544e93bfffffff,0,0|1,0|1
8544e943fffffff,0,0|6,0|6
8548e947fffffff,0,0|1,0|1
8548e94ffffffff,0.07,2|27,2|27
854ce94bfffffff,0,0|8,0|8
8544e953fffffff,0,0|15,0|17
8544e95bfffffff,0,0|6,0|6
8544e96bfffffff,0,0|1,0|1
8548e96ffffffff,0.01,2|162,2|210
8544e903fffffff,0,0|3,0|3
8544e90bfffffff,0,0|3,0|3
8544e91bfffffff,0,0|2,0|6
8544e923fffffff,0,0|2,0|2
8544e9b3fffffff,0,0|7,0|7
8544e9cbfffffff,0,0|10,0|10
8544e9c3fffffff,0,0|4,0|5
8544e9dbfffffff,0.02,1|30,1|58
8544e9d3fffffff,0.5,1|1,1|2
8544e97bfffffff,0,0|1,0|1
8544e993fffffff,0,0|3,0|3
8544e9a3fffffff,0,0|2,0|2
8544e833fffffff,0,0|132,0|182
8544e83bfffffff,0,0|2,0|2
8548e847fffffff,0,0|47,0|49
8544e853fffffff,0,0|10,0|11
8548e857fffffff,0.01,1|160,1|199
8544e863fffffff,0,0|13,0|15
8544e86bfffffff,0,0|2,0|2
85bce8dbfffffff,0,0|5,0|5
8548e80ffffffff,0,0|10,0|19
8544e80bfffffff,0,0|6,0|7
8544e823fffffff,0,0|45,0|48
8544e82bfffffff,0,0|5,0|5
8548e82ffffffff,0,0|4,0|4
8548e8b7fffffff,0,0|1,0|1
8544e8bbfffffff,0,0|15,0|15
8544e8c3fffffff,0,0|3,0|3
8548e8cffffffff,0,0|16,0|20
8544e8d3fffffff,0,0|8,0|12
8544e883fffffff,0,0|2,0|2
854ce8a3fffffff,0.08,3|14,4|49
8544e8abfffffff,0.02,1|39,1|47
854ce8abfffffff,0,0|6,0|6
8544e8a3fffffff,0,0|8,0|8
8544e33bfffffff,0,0|1,0|1
8544e34bfffffff,0,0|8,0|9
8544e343fffffff,0,0|17,0|38
8530e30ffffffff,0,0|4,0|6
853ce363fffffff,0.33,2|4,2|6
8548e307fffffff,0,0|1,0|2
8530e3affffffff,0,0|1,0|1
8544e3cbfffffff,0,0|1,0|1
8540e3cffffffff,0,0|12,0|17
8530e387fffffff,0,0|4,0|5
8544e393fffffff,0,0|3,0|4
8530e3c7fffffff,0,0|2,0|2
853ce3bbfffffff,0.08,1|12,1|13
8544e243fffffff,0,0|2,0|3
8544e24bfffffff,0,0|1,0|1
8544e253fffffff,0,0|1,0|1
8544e26bfffffff,0,0|2,0|2
8548e20ffffffff,0,0|1,0|1
8544e22bfffffff,0,0|10,0|11
853ce273fffffff,0,0|1,0|1
8544e27bfffffff,0,0|1,0|1
8544e28bfffffff,0,0|2,0|2
8544e283fffffff,0,0|5,0|5
853ce2c3fffffff,0,0|1,0|1
8530e2b7fffffff,0,0|2,0|2
8544e533fffffff,0,0|9,0|9
8544e53bfffffff,0,0|12,0|12
8544e543fffffff,0,0|35,0|37
8544e553fffffff,0,0|1,0|1
8544e50bfffffff,0,0|11,0|11
8544e503fffffff,0,0|5,0|5
8548e5b7fffffff,0.04,2|18,2|53
852ce583fffffff,0.2,3|12,3|15
8544e57bfffffff,0,0|1,0|1
8548e58ffffffff,0,0|1,0|2
8548e587fffffff,0,0|1,0|1
8548e5affffffff,0,0|3,0|3
8520e5c7fffffff,0,0|1,0|1
853ce453fffffff,0,0|2,0|2
8544e42bfffffff,0,0|2,0|2
8564e49bfffffff,0,0|3,0|4
8544e473fffffff,0,0|1,0|1
8544e47bfffffff,0,0|1,0|1
85a8e457fffffff,0,0|1,0|1
8544ee3bfffffff,0.33,1|3,1|3
8544ee4bfffffff,0,0|1,0|1
854cee4bfffffff,0,0|5,0|5
8544ee43fffffff,0,0|10,0|10
854cee63fffffff,0,0|36,0|39
854cee6bfffffff,0,0|77,0|104
85bceedbfffffff,0.25,1|2,1|4
8548ee07fffffff,0,0|1,0|1
8548ee17fffffff,0,0|7,0|7
854cee2bfffffff,0,0|1,0|1
8548eec7fffffff,0,0|1,0|1
8544eedbfffffff,0,0|1,0|1
853cee7bfffffff,0,0|1,0|1
8544ee7bfffffff,0,0|13,0|14
854cee7bfffffff,0.05,8|162,9|194
8544ee73fffffff,0,0|1,0|1
8544ee93fffffff,0,0|1,0|1
8544eea3fffffff,0,0|2,0|2
853cf12bfffffff,0,0|1,0|1
853cf123fffffff,0,0|2,0|3
853cf103fffffff,0,0|1,0|1
8548f167fffffff,0,0|7,0|7
853cf13bfffffff,0.16,4|8,12|76
8544f123fffffff,0,0|16,0|17
8544f1b3fffffff,0,0|1,0|1
8510f1affffffff,0,0|5,0|5
853cf183fffffff,0,0|1,0|1
8544f173fffffff,0,0|3,0|4
8544f17bfffffff,0,0|3,0|3
8528f017fffffff,0,0|91,0|103
8544f043fffffff,0.03,3|84,3|93
8544f05bfffffff,0,0|33,0|34
8544f053fffffff,0,0|84,0|96
8528f007fffffff,0,0|43,0|47
8544f06bfffffff,0,0|43,0|61
8528f00ffffffff,0.03,1|35,1|40
8508f02ffffffff,0,0|2,0|2
8544f063fffffff,0,0|19,0|20
8528f057fffffff,0,0|3,0|3
853cf05bfffffff,0.33,1|3,1|3
8544f00bfffffff,0.02,2|138,3|194
8544f003fffffff,0,0|47,0|50
8544f013fffffff,0,0|38,0|43
8544f01bfffffff,0.01,1|157,1|192
8528f0affffffff,0,0|4,0|4
8544f0cbfffffff,0.04,2|49,2|50
8528f077fffffff,0.2,1|5,1|5
853cf07bfffffff,0,0|1,0|1
8528f087fffffff,0,0|3,0|3
8528f08ffffffff,0,0|19,0|22
8544f073fffffff,0.01,2|84,2|135
8544f07bfffffff,0,0|10,0|19
8528f0d7fffffff,0,0|1,0|1
8544f083fffffff,0,0|2,0|2
8544f093fffffff,0,0|1,0|1
8544f09bfffffff,0,0|3,0|3
8540f097fffffff,0,0|1,0|2
853cf0cbfffffff,0,0|5,0|5
853cf0bbfffffff,0,0|1,0|1
8528f0cffffffff,0,0|4,0|4
8544f0abfffffff,0,0|4,0|4
8544f0a3fffffff,0.1,1|9,1|10
8528f0c7fffffff,0,0|10,0|11
8544eb33fffffff,0,0|2,0|2
8544eb3bfffffff,0,0|2,0|2
8548eb37fffffff,0,0|31,0|32
8544eb43fffffff,0,0|1,0|1
8544eb6bfffffff,0,0|2,0|2
8544eb63fffffff,0,0|5,0|5
8544eb03fffffff,0,0|6,0|8
8544eb1bfffffff,0,0|3,0|3
8548eb17fffffff,0,0|6,0|6
8544eb2bfffffff,0,0|3,0|3
8544eb23fffffff,0,0|5,0|5
8548eb27fffffff,0,0|13,0|13
8548ebb7fffffff,0.01,1|127,1|157
8544ebcbfffffff,0,0|1,0|1
8544ebdbfffffff,0,0|8,0|8
8544eb7bfffffff,0,0|4,0|6
8544eb73fffffff,0,0|3,0|3
853cebdbfffffff,0,0|1,0|1
8548eb97fffffff,0,0|6,0|6
8544eb93fffffff,0,0|13,0|15
8548eba7fffffff,0.01,9|604,11|816
8548ebaffffffff,0,1|169,1|219
8544ebabfffffff,0,0|4,0|4
8544ea33fffffff,0,0|1,0|1
8544ea43fffffff,0,0|73,0|81
8544ea4bfffffff,0.02,2|87,2|89
8544ea5bfffffff,0,0|9,0|9
8544ea53fffffff,0,0|3,0|3
8544ea63fffffff,0,0|37,0|53
8544ea6bfffffff,0.03,1|40,1|40
8544ea1bfffffff,0,0|1,0|1
8544eab3fffffff,0,0|2,0|2
854ceac3fffffff,0,0|4,0|5
8544eac3fffffff,0,0|18,0|20
8544eadbfffffff,0,0|4,0|4
8544ead3fffffff,0,0|3,0|3
854ceadbfffffff,0,0|6,0|6
8544ea73fffffff,0.04,1|27,1|27
854cea8bfffffff,0.25,1|4,1|4
854cea93fffffff,0,0|1,0|1
854cea9bfffffff,0.03,1|29,1|38
8508ed27fffffff,0,0|1,0|1
8544ed63fffffff,0,0|2,0|2
8544ed6bfffffff,0,0|2,0|2
8508ed37fffffff,0,0|1,0|1
8544ed13fffffff,0,0|1,0|2
853ced3bfffffff,0,0|2,0|2
8544ed2bfffffff,0,0|1,0|1
8544edbbfffffff,0,0|2,0|2
8544ed83fffffff,0,0|2,0|2
8544ed8bfffffff,0,0|1,0|1
8544edabfffffff,0,0|1,0|1
8548ec4ffffffff,0.14,1|7,1|7
8544ec6bfffffff,0,0|9,0|10
8544ec63fffffff,0.04,3|69,3|80
8544eccbfffffff,0,0|1,0|1
8544ec7bfffffff,0,0|37,0|63
853cecc3fffffff,0,0|2,0|2
853cf603fffffff,0.09,1|19,2|22
8508f62ffffffff,0,0|9,0|15
853cf663fffffff,0,0|1,0|1
8528f66ffffffff,0,0|5988,0|6005
8544f613fffffff,0,0|48,0|50
8544f623fffffff,0,0|24,0|25
853cf63bfffffff,0,0|1,0|1
8544f6d3fffffff,0,0|20,0|21
8520f687fffffff,0,0|1,0|2
8544f683fffffff,0,0|1,0|1
8544f68bfffffff,0,0|20,0|20
8544f693fffffff,0,0|48,0|53
852cf31bfffffff,0,0|1,0|1
853cf323fffffff,0,0|1,0|1
854cf34bfffffff,0,0|1,0|1
852cf303fffffff,0,0|2,0|2
8544f303fffffff,0.2,1|5,1|5
8528f367fffffff,0,0|8,0|8
8528f36ffffffff,0,0|13,0|13
8544f31bfffffff,0,0|3,0|3
8544f313fffffff,0,0|7,0|9
8544f32bfffffff,0,0|1,0|1
853cf33bfffffff,0,0|1,0|1
8544f3b3fffffff,0,0|1,0|1
853cf3a3fffffff,0,0|1,0|4
8528f377fffffff,0.33,1|3,1|3
8544f39bfffffff,0,0|11,0|12
854cf243fffffff,0,0|1,0|1
853cf2abfffffff,0,0|1,0|1
853cf293fffffff,0,0|9,0|9
853cf29bfffffff,0,0|17,0|17
853cf28bfffffff,0,0|4,0|4
8548f2d7fffffff,0,0|2,0|3
853cf2c3fffffff,0,0|2,0|2
853cf2bbfffffff,0,0|2,0|3
8528f517fffffff,0,0|1,0|1
853cf52bfffffff,0,0|1,0|1
8544f553fffffff,0,0|12,0|12
8544f55bfffffff,0,0|7,0|7
8544f563fffffff,0,0|1,0|1
8544f503fffffff,0,0|1,0|1
8544f51bfffffff,0,0|1,0|1
85bcf5b3fffffff,0,0|3,0|4
8544f5c3fffffff,0,0|6,0|6
8544f5cbfffffff,0,0|5,0|5
8544f5dbfffffff,0,0|1,0|1
8528f58ffffffff,0,0|1,0|1
853cf5dbfffffff,0,0|1,0|1
8544f583fffffff,0,0|1,0|1
8544f58bfffffff,0,0|1,0|1
8544f433fffffff,0,0|2,0|3
8528f417fffffff,0,0|2,0|2
8558f44ffffffff,0.33,1|2,1|3
85a8f497fffffff,0,0|1,0|1
8528f427fffffff,0,0|1,0|1
8528f42ffffffff,0,0|31,0|62
8558f46ffffffff,0.17,1|6,1|6
8544f463fffffff,0,0|1,0|1
853cf46bfffffff,0,0|3,0|3
8508f437fffffff,0,0|1,0|1
8544f40bfffffff,0,0|1,0|1
8544f403fffffff,0,0|30,0|42
8544f413fffffff,0,0|12,0|12
8544f41bfffffff,0.03,1|35,1|36
8528f437fffffff,0,0|2,0|2
8544f423fffffff,0.01,1|59,1|76
8548f4b7fffffff,0,0|19,0|53
8528f497fffffff,0,0|5,0|5
8528f4a7fffffff,0,0|4,0|5
8544f4cbfffffff,0,0|7,0|8
8544f4c3fffffff,0.01,1|71,1|75
8544f4d3fffffff,0.5,1|2,1|2
853cf48bfffffff,0.17,1|6,1|6
8544f4dbfffffff,0,0|16,0|17
8544f483fffffff,0,0|11,0|11
8544f48bfffffff,0,0|13,0|13
8544f493fffffff,0,0|10,0|10
8544f49bfffffff,0,0|7,0|7
8544f4a3fffffff,0,0|3,0|3
85190137fffffff,0,0|3,0|3
853901affffffff,0.09,1|10,1|11
85a9016ffffffff,0,0|1,0|1
8539002ffffffff,0,0|1,0|1
8561006ffffffff,0,0|2,0|2
85650013fffffff,0,0|1,0|1
85250093fffffff,0,0|2,0|4
852d009bfffffff,0,0|1,0|1
8560064ffffffff,0,0|9,0|9
85480667fffffff,0,0|8,0|10
85600617fffffff,0,0|6,0|7
853c064bfffffff,0,0|1,0|1
8560060ffffffff,0.02,2|81,2|131
852c0643fffffff,0,0|1,0|1
85a80607fffffff,0,0|1,0|1
856006cffffffff,0,0|2,0|2
85280687fffffff,0,0|2,0|2
85600697fffffff,0,0|3,0|4
85600677fffffff,0,0|1,0|1
852806c7fffffff,0,0|1,0|1
85600687fffffff,0,0|2,0|2
85a8038ffffffff,0,0|1,0|1
85a80307fffffff,0,0|1,0|1
85600247fffffff,0,0|12,0|12
8560024ffffffff,0,0|1,0|1
85280237fffffff,0,0|1,0|1
856002d7fffffff,0.06,1|10,1|16
853c029bfffffff,0.12,3|17,3|26
852802affffffff,0,0|1,0|1
856002c7fffffff,0.05,4|77,5|104
856002cffffffff,0,0|2,0|3
85480287fffffff,0.06,1|13,1|16
85480297fffffff,0,0|5,0|5
85180527fffffff,0,0|7,0|7
851805b7fffffff,0,0|32,0|32
85800557fffffff,0,0|1,0|1
85a80ecffffffff,0,0|2,0|2
85480ed7fffffff,0,0|1,0|1
85301127fffffff,0,0|1,0|1
85601167fffffff,0,0|12,0|12
853c1113fffffff,0,0|1,0|1
85a811d7fffffff,0,0|1,0|1
85301147fffffff,0,0|1,0|1
85a811cffffffff,0,0|2,0|2
8560110ffffffff,0.25,1|4,1|4
8508116ffffffff,0,0|1,0|1
85a81117fffffff,0,0|1,0|1
853c11abfffffff,0,0|1,0|1
85a81107fffffff,0,0|1,0|1
856011a7fffffff,0,0|4,0|4
85a8114ffffffff,0.07,2|24,2|29
85601187fffffff,0,0|1,0|1
858c107bfffffff,0.08,6|52,6|75
85a81077fffffff,0,0|6,0|6
85a8108ffffffff,0,0|1,0|1
852c105bfffffff,0,0|3,0|3
85601027fffffff,0.33,1|3,1|3
853c104bfffffff,0,0|1,0|1
85a810b7fffffff,0,0|1,0|1
85a810c7fffffff,0.3,3|8,3|10
85a810cffffffff,0,0|12,0|13
85a8102ffffffff,0.18,4|18,4|22
85a8100ffffffff,0.06,20|233,21|350
85a81007fffffff,0,0|3,0|3
856810cffffffff,0,0|1,0|4
85a81057fffffff,0,0|1,0|1
8580104ffffffff,0.1,1|6,1|10
85a8106ffffffff,0,0|1,0|1
858c1063fffffff,0,0|2,0|2
85a8104ffffffff,0,0|1,0|1
858c106bfffffff,0,0|1,0|1
85a81047fffffff,0,0|3,0|3
85480bb7fffffff,0,0|2,0|3
85580a4ffffffff,0.08,1|12,1|13
853c0a5bfffffff,0,0|5,0|5
85800caffffffff,0,0|1,0|1
8510160ffffffff,0.33,1|3,1|3
853c162bfffffff,0,0|3,0|3
8568164ffffffff,0.5,1|2,1|2
8560162ffffffff,0,0|10,0|10
8568162ffffffff,0.46,4|4,12|26
8510168ffffffff,0,0|1,0|1
854816b7fffffff,0,0|1,0|1
856016b7fffffff,0,0|2,0|2
851016cffffffff,0,0|1,0|1
85601697fffffff,0,0|1,0|1
85a81667fffffff,0,0|1,0|1
854416a3fffffff,0,0|15,0|17
853c16b3fffffff,0,0|1,0|1
8560168ffffffff,0,0|2,0|2
853c1963fffffff,0,0|1,0|1
853c1993fffffff,0,0|1,0|1
853c1983fffffff,0.09,3|35,3|35
8554198bfffffff,0.22,1|5,2|9
85a81947fffffff,0,0|6,0|6
853c182bfffffff,0.25,1|4,1|4
8544133bfffffff,0.01,1|114,1|125
85441333fffffff,0,0|2,0|2
85a81397fffffff,0.14,1|7,1|7
85a813a7fffffff,0,0|8,0|8
85a813affffffff,0,0|1,0|1
8544135bfffffff,0,0|16,0|18
85601337fffffff,0,0|5,0|5
85441363fffffff,0,0|6,0|6
85a81387fffffff,0,0|11,0|11
853c1363fffffff,0,0|2,0|2
8544130bfffffff,0.09,12|147,15|162
85441303fffffff,0,0|3,0|4
8560132ffffffff,0,0|2,0|2
85a813b7fffffff,0.15,7|53,10|67
85281337fffffff,0.05,1|4,1|19
8544131bfffffff,0,0|93,0|106
8544132bfffffff,0,0|7,0|7
85a81317fffffff,0,0|2,0|2
854413c3fffffff,0,0|30,0|31
854413cbfffffff,0,0|13,0|13
853c1393fffffff,0,0|1,0|1
85a81327fffffff,0,0|1,0|1
854413dbfffffff,0,0|19,0|32
85a81307fffffff,0,0|2,0|2
8544137bfffffff,0,0|5,0|5
85441373fffffff,0,0|69,0|73
856013a7fffffff,0,0|4,0|4
85a81337fffffff,0.25,1|4,1|4
85601377fffffff,0.33,1|3,1|3
853c13bbfffffff,0,0|1,0|1
85481247fffffff,0.04,2|25,2|48
853c1203fffffff,0.5,1|2,1|2
85481267fffffff,0.5,1|2,1|2
85a812d7fffffff,0,0|2,0|3
854812cffffffff,0,0|6,0|7
85a8120ffffffff,0,0|5,0|6
853c12bbfffffff,0,0|1,0|1
853c1523fffffff,0,0|1,0|1
85081507fffffff,0,0|1,0|1
8568156ffffffff,0.33,2|7,3|9
85081517fffffff,0.5,1|1,1|2
853c1503fffffff,0.08,1|12,1|12
8528150ffffffff,0,0|2,0|2
852c150bfffffff,0,0|1,0|1
8508158ffffffff,0,0|6,0|7
85281577fffffff,0,0|3,0|3
852815d7fffffff,0,0|1,0|1
85401587fffffff,0,0|1,0|1
853c15cbfffffff,0,0|1,0|1
